"CommentID","intent","sentiment","sentiment_score","crisis_level","crisis_reason","pain_points","content_suggestion","summary","is_advisor","is_seeding","labeled_at"
"1616572353260398","spam","trung_lap","0.0","none","","[]","","Một tư vấn viên Prudential mời kết nối Zalo để hỗ trợ.","True","False","2026-09-03T11:24:44.737553"
"1616573306593636","spam","trung_lap","0.0","none","","[]","","Một tư vấn viên Bảo Việt giới thiệu các quyền lợi của hợp đồng bảo hiểm và mời liên hệ để nhận bản minh họa.","True","False","2026-09-03T11:24:44.737553"
"1616573489926951","spam","trung_lap","0.0","none","","[]","","Một người dùng yêu cầu inbox.","True","False","2026-09-03T11:24:44.737553"
"1616575489926751","spam","trung_lap","0.0","none","","[]","","Một tư vấn viên giới thiệu sản phẩm nhân thọ và thẻ sức khỏe của AIA, kèm quyền lợi thai sản, và mời liên hệ để nhận bảng so sánh các công ty bảo hiểm.","True","False","2026-09-03T11:24:44.737553"
"1616575629926737","spam","trung_lap","0.0","none","","[]","","Một tư vấn viên giới thiệu các ưu điểm của bảo hiểm nhân thọ và sức khỏe AIA, bao gồm không giới hạn chi trả, hỗ trợ viện phí, và mời liên hệ để được tư vấn chi tiết.","True","False","2026-09-03T11:24:44.737553"
"1616589739925326","muon_tu_van","trung_lap","0.0","none","","[]","","Người dùng yêu cầu được phản hồi tin nhắn Zalo.","False","False","2026-09-03T11:25:11.397402"
"1616632423254391","spam","trung_lap","0.0","none","","[]","","Người dùng mời liên hệ Zalo để được tư vấn bảo hiểm.","True","False","2026-09-03T11:25:11.397402"
"1616646933252940","spam","trung_lap","0.0","none","","[]","","Người dùng mời liên hệ qua Facebook để tham khảo và tư vấn bảo hiểm.","True","False","2026-09-03T11:25:11.397402"
"1616661646584802","spam","trung_lap","0.0","none","","[]","","Người dùng mời liên hệ để được tư vấn, tự giới thiệu là Thảo Bảo Việt.","True","False","2026-09-03T11:25:11.397402"
"1616697113247922","khen","tich_cuc","0.4","none","","[]","","","False","False","2026-09-03T11:25:11.397402"
"1616707076580259","spam","trung_lap","0.0","none","","[]","","Một tư vấn viên giới thiệu các quyền lợi nổi bật của bảo hiểm AIA và mời liên hệ để được tư vấn chi tiết và nhận bảng so sánh.","True","False","2026-09-03T11:25:27.259948"
"1616753796575587","spam","trung_lap","0.0","none","","[]","","Một tư vấn viên của Manulife tự giới thiệu và mời người dùng liên hệ để được tư vấn.","True","False","2026-09-03T11:25:27.259948"
"1617062816544685","spam","trung_lap","0.0","none","","[]","","Một người tự nhận là tư vấn viên của Dai-ichi mời người dùng nhắn tin để được tư vấn cụ thể.","True","False","2026-09-03T11:25:27.259948"
"1617155529868747","spam","trung_lap","0.0","none","","[]","","Một người mời người dùng nhắn tin để được tư vấn rõ ràng và chọn sản phẩm phù hợp nhu cầu.","True","False","2026-09-03T11:25:27.259948"
"1618003566450610","spam","trung_lap","0.0","none","","[]","","Một người đã nhắn tin Zalo và đề nghị một buổi tư vấn trực tiếp nếu người dùng ở TP.HCM.","True","False","2026-09-03T11:25:27.259948"
"1323636269639618","y_kien_trung_lap","trung_lap","0.0","none","","[]","","Người dùng đưa ra một biệt danh hoặc cách gọi một người.","False","False","2026-09-03T11:25:41.413305"
"1323644299638815","y_kien_trung_lap","trung_lap","0.0","none","","[]","","Người dùng bình luận về một cái tên với thái độ vui vẻ.","False","False","2026-09-03T11:25:41.413305"
"1323742306295681","y_kien_trung_lap","trung_lap","0.0","none","","[]","","Người dùng đặt câu hỏi về nguồn gốc của một người tên Danh.","False","False","2026-09-03T11:25:41.413305"
"1324828372853741","y_kien_trung_lap","tich_cuc","0.5","none","","[]","","Người dùng bày tỏ lòng biết ơn.","False","False","2026-09-03T11:25:41.413305"
"28558717563740646","spam","trung_lap","0.0","none","","[]","","Một tư vấn viên bảo hiểm giới thiệu sản phẩm nhân thọ và thẻ sức khỏe của AIA, kèm quyền lợi thai sản, đồng thời cung cấp bảng so sánh các công ty bảo hiểm và kêu gọi liên hệ.","True","False","2026-09-03T11:25:41.413305"
"28558727000406369","spam","trung_lap","0.0","none","","[]","","Một tư vấn viên giới thiệu các quyền lợi nổi bật của bảo hiểm AIA và mời liên hệ để được tư vấn chi tiết.","True","False","2026-09-03T11:25:54.031479"
"28558850650394004","spam","trung_lap","0.0","none","","[]","","Người dùng yêu cầu người khác kiểm tra Zalo.","True","False","2026-09-03T11:25:54.031479"
"28558903977055338","spam","trung_lap","0.0","none","","[]","","Người dùng giới thiệu sản phẩm Cathay và mời liên hệ riêng.","True","False","2026-09-03T11:25:54.031479"
"28558911553721247","spam","trung_lap","0.0","none","","[]","","Người dùng giới thiệu sản phẩm AIA và mời liên hệ để được hỗ trợ.","True","False","2026-09-03T11:25:54.031479"
"28558912590387810","spam","trung_lap","0.0","none","","[]","","Người dùng giới thiệu sản phẩm của Techcombank và mời liên hệ qua inbox hoặc số điện thoại.","True","False","2026-09-03T11:25:54.031479"
"28558925367053199","spam","trung_lap","0.0","none","","[]","","Một người dùng mời tham khảo gói tích lũy kèm thẻ sức khỏe cao cấp của Bảo Việt và yêu cầu nhắn tin.","True","False","2026-09-03T11:26:06.602324"
"28558934630385606","spam","trung_lap","0.0","none","","[]","","Một Trưởng Phòng Kinh Doanh của Manulife giới thiệu bản thân và mời liên hệ qua Zalo để biết thêm thông tin.","True","False","2026-09-03T11:26:06.602324"
"28558947127051023","spam","trung_lap","0.0","none","","[]","","Một người dùng từ Bảo Việt Bắc Giang mời nhắn tin riêng để được tư vấn cụ thể.","True","False","2026-09-03T11:26:06.602324"
"28558957353716667","spam","trung_lap","0.0","none","","[]","","Một người dùng mời nhắn tin riêng cho Trung.","True","False","2026-09-03T11:26:06.602324"
"28558961470382922","spam","trung_lap","0.0","none","","[]","","Một người dùng hỏi về địa điểm và mời nhắn tin nếu thật sự cần tư vấn.","True","False","2026-09-03T11:26:06.602324"
"28558965543715848","spam","trung_lap","0.0","none","","[]","","Một chuyên viên hoạch định tài chính của AIA mời người dùng nhắn tin để được tư vấn, giới thiệu kinh nghiệm và cam kết tư vấn tận tâm.","True","False","2026-09-03T11:26:21.229545"
"28558996820379387","muon_tu_van","trung_lap","0.1","none","","[]","tư vấn bảo hiểm manulife","Người dùng yêu cầu Manulife inbox để được tư vấn.","False","False","2026-09-03T11:26:21.229545"
"28559178593694543","spam","trung_lap","0.0","none","","[]","","Người dùng đề nghị cung cấp bảng so sánh các hãng bảo hiểm.","True","False","2026-09-03T11:26:21.229545"
"28559186060360463","spam","trung_lap","0.0","none","","[]","","Một tư vấn viên của AIA Exchange giới thiệu bản thân và mời người dùng nhắn tin để được tư vấn về phương án rõ ràng và được theo sát.","True","False","2026-09-03T11:26:21.229545"
"28559226003689802","spam","trung_lap","0.0","none","","[]","","Một người dùng yêu cầu inbox để được tư vấn.","True","False","2026-09-03T11:26:33.568521"
"28559291290349940","spam","trung_lap","0.0","none","","[]","","Một tư vấn viên giới thiệu sản phẩm bảo hiểm nhân thọ và thẻ sức khỏe của AIA, kèm quyền lợi thai sản, và mời inbox để nhận bảng so sánh các công ty bảo hiểm.","True","False","2026-09-03T11:26:33.568521"
"28559380990340970","spam","trung_lap","0.0","none","","[]","","Một người dùng để lại số Zalo để liên hệ.","True","False","2026-09-03T11:26:33.568521"
"28559587550320314","muon_tu_van","tich_cuc","0.4","none","","[]","huong dan lien he tu van, quy trinh tu van bao hiem","Một người dùng yêu cầu được gửi thông tin qua Zalo.","False","False","2026-09-03T11:26:33.568521"
"28559589583653444","muon_tu_van","tich_cuc","0.4","none","","[]","huong dan lien he tu van, quy trinh tu van bao hiem","Một người dùng yêu cầu được hỗ trợ qua Zalo.","False","False","2026-09-03T11:26:33.568521"
"28559687786976957","muon_tu_van","trung_lap","0.1","none","","[]","","Người dùng muốn được tư vấn riêng qua tin nhắn.","False","False","2026-09-03T11:26:46.888541"
"28559763873636015","spam","trung_lap","0.0","none","","[]","","Một tư vấn viên AIA giới thiệu chi tiết về sản phẩm thẻ sức khỏe trọn đời, chi trả viện phí và mời liên hệ để tư vấn.","True","True","2026-09-03T11:26:46.888541"
"28559865300292539","spam","trung_lap","0.0","none","","[]","","Một tư vấn viên Prudential mời liên hệ để tìm hiểu các gói bảo hiểm phù hợp.","True","True","2026-09-03T11:26:46.888541"
"28560198336925902","muon_tu_van","trung_lap","0.1","none","","[]","","Người dùng yêu cầu được gửi thông tin.","False","False","2026-09-03T11:26:46.888541"
"28560289783583424","spam","trung_lap","0.0","none","","[]","","Một tư vấn viên mời tham khảo bảo hiểm gen và liên hệ để được hỗ trợ.","True","True","2026-09-03T11:26:46.888541"
"28560771393535263","spam","trung_lap","0.0","none","","[]","","Lời kêu gọi inbox chung chung để được tư vấn.","True","True","2026-09-03T11:26:59.169625"
"28560808063531596","spam","tich_cuc","0.5","none","","[]","","Một tư vấn viên Bảo Việt Nhân Thọ giới thiệu sản phẩm mới An Thịnh Phúc Niên và mời liên hệ để được tư vấn.","True","True","2026-09-03T11:26:59.169625"
"28560968516848884","spam","trung_lap","0.0","none","","[]","","Comment chỉ chứa một tên riêng.","False","False","2026-09-03T11:26:59.169625"
"28561074726838263","spam","trung_lap","0.0","none","","[]","","Lời mời inbox để được tư vấn.","True","True","2026-09-03T11:26:59.169625"
"28561302600148809","spam","tich_cuc","0.6","none","","[]","","Một tư vấn viên giới thiệu chi tiết về Thẻ Sức khỏe Trọn đời của AIA với nhiều quyền lợi nổi bật và mời liên hệ để được tư vấn.","True","True","2026-09-03T11:26:59.169625"
"28561561310122938","spam","trung_lap","0.0","none","","[]","","Lời kêu gọi inbox chung chung.","True","True","2026-09-03T11:27:18.226727"
"28561727226773013","spam","trung_lap","0.1","none","","[]","","Giới thiệu chương trình ưu đãi của Generali.","True","True","2026-09-03T11:27:18.226727"
"28562103496735386","spam","trung_lap","0.2","none","","[]","","Một phó phòng kinh doanh của AIA tự giới thiệu kinh nghiệm, thành tích chi trả và mời inbox để tư vấn.","True","True","2026-09-03T11:27:18.226727"
"28562589053353497","spam","trung_lap","0.2","none","","[]","","Một tư vấn viên Manulife giới thiệu khả năng so sánh các hãng, đưa ra gói mẫu của Manulife và mời tư vấn riêng.","True","True","2026-09-03T11:27:18.226727"
"28562617130017356","spam","trung_lap","0.0","none","","[]","","Lời kêu gọi kết bạn Zalo.","True","True","2026-09-03T11:27:18.226727"
"28562671306678605","spam","trung_lap","0.0","none","","[]","","Người dùng yêu cầu người khác kết bạn Zalo.","True","True","2026-09-03T11:27:30.934035"
"28562854353326967","spam","trung_lap","0.0","none","","[]","","Người dùng để lại số điện thoại và yêu cầu kết bạn hoặc liên hệ.","True","True","2026-09-03T11:27:30.934035"
"28562976553314747","y_kien_trung_lap","trung_lap","0.0","none","","[]","","Người dùng đưa ra một phản hồi đồng ý ngắn gọn.","False","False","2026-09-03T11:27:30.934035"
"28565724179706651","spam","tich_cuc","0.3","none","","[]","","Người dùng giới thiệu sản phẩm bảo hiểm AIA với nhiều quyền lợi nổi bật và mời liên hệ để được tư vấn chi tiết.","True","True","2026-09-03T11:27:30.934035"
"28566690606276675","spam","trung_lap","0.0","none","","[]","","Người dùng mời liên hệ nếu quan tâm đến bảo hiểm Dai-ichi Life.","True","True","2026-09-03T11:27:30.934035"
"28567047882907614","spam","trung_lap","0.0","none","","[]","","Một tư vấn viên mời chào tham khảo sản phẩm bảo hiểm toàn diện của AIA bao gồm bệnh thông thường, ung thư, bệnh hiểm nghèo và tai nạn, kèm theo số điện thoại liên hệ.","True","True","2026-09-03T11:27:44.292041"
"28574593048819764","y_kien_trung_lap","trung_lap","0.1","none","","[]","chia se kinh nghiem su dung bao hiem","Người dùng hỏi xem có ai đã sử dụng sản phẩm/dịch vụ được nhắc đến trong bài viết chưa.","False","False","2026-09-03T11:27:44.292041"
"28560093976936338","spam","trung_lap","0.0","none","","[]","","Một tư vấn viên mời người dùng tham khảo sản phẩm của Cathay và liên hệ qua tin nhắn riêng.","True","True","2026-09-03T11:27:44.292041"
"28560297993582603","spam","trung_lap","0.0","none","","[]","","Một chuyên viên AIA giới thiệu chi tiết về sản phẩm bảo hiểm sức khỏe trọn đời của AIA với nhiều quyền lợi nổi bật như không giới hạn phụ điều trị, hạn mức nội trú cao, quyền lợi thai sản và dịch vụ Song Hành Y Tế, kèm thông tin liên hệ.","True","True","2026-09-03T11:27:44.292041"
"28560310943581308","spam","trung_lap","0.0","none","","[]","","Một tư vấn viên giới thiệu sản phẩm bảo hiểm nhân thọ và thẻ sức khỏe trọn đời của AIA với quyền lợi chi trả cao, kèm theo ưu đãi thai sản và đề nghị cung cấp bảng so sánh chi tiết các công ty bảo hiểm.","True","True","2026-09-03T11:27:44.292041"
"28560312920247777","spam","trung_lap","0.1","none","","[]","","Một tư vấn viên giới thiệu sản phẩm bảo hiểm AIA với nhiều quyền lợi nổi bật và mời liên hệ để được tư vấn chi tiết.","True","False","2026-09-03T11:27:56.836515"
"28560372540241815","spam","trung_lap","0.0","none","","[]","","Một người dùng để lại số điện thoại và lời mời liên hệ để được tư vấn.","True","False","2026-09-03T11:27:56.836515"
"28560631810215888","spam","trung_lap","0.0","none","","[]","","Một người dùng yêu cầu inbox.","True","False","2026-09-03T11:27:56.836515"
"28560716543540748","spam","trung_lap","0.1","none","","[]","","Một tư vấn viên của AIA giới thiệu bản thân và mời inbox để tư vấn về gói bảo hiểm phù hợp với nhu cầu.","True","False","2026-09-03T11:27:56.836515"
"28560804736865262","spam","trung_lap","0.1","none","","[]","","Một tư vấn viên của Bảo Việt Nhân Thọ giới thiệu sản phẩm mới ""An Thịnh Phúc Niên"" và mời liên hệ để được tư vấn.","True","False","2026-09-03T11:27:56.836515"
"28561075186838217","y_kien_trung_lap","trung_lap","0.1","none","","[]","huong dan chon bao hiem suc khoe","Một tư vấn viên chia sẻ các yếu tố cần xem xét khi chọn bảo hiểm sức khỏe như độ tuổi, tình trạng sức khỏe, nhu cầu y tế, quyền lợi mong muốn và tài chính dự kiến, đồng thời mời liên hệ để được tư vấn cụ thể.","True","False","2026-09-03T11:28:10.131501"
"28561155736830162","spam","trung_lap","0.0","none","","[]","","Comment mời người dùng nhắn tin riêng nếu thực sự quan tâm.","True","False","2026-09-03T11:28:10.131501"
"28561275096818226","spam","trung_lap","0.0","none","","[]","","Comment mời người dùng nhắn tin riêng.","True","False","2026-09-03T11:28:10.131501"
"28562607883351614","spam","trung_lap","0.0","none","","[]","","Comment giới thiệu bảo hiểm Cathaylife và cung cấp số điện thoại để liên hệ tư vấn.","True","False","2026-09-03T11:28:10.131501"
